module_code,course_name,course_provider,course_level,module_name,difficulty_level,keywords,link
MO7616,Expert Mobile App Development Course,edX,Expert,Introduction to Expert Mobile App Development Course,Easy,"mobile app development, Android, iOS, Flutter",https://edx.com/mobile-app-development/expert
BL7617,Intermediate Blockchain Course,Udemy,Intermediate,Advanced Topics in Intermediate Blockchain Course,Hard,"blockchain, cryptocurrency, smart contracts",https://udemy.com/blockchain/intermediate
AI7618,Expert AI Course,LinkedIn Learning,Expert,Intermediate Concepts in Expert AI Course,Medium,"AI, deep learning, machine learning",https://linkedinlearning.com/ai/expert
CY7619,Intermediate Cybersecurity Course,edX,Intermediate,Intermediate Concepts in Intermediate Cybersecurity Course,Medium,"cybersecurity, information security, encryption",https://edx.com/cybersecurity/intermediate
SO7620,Beginner Software Engineering Course,Coursera,Beginner,Advanced Topics in Beginner Software Engineering Course,Hard,"software engineering, programming, coding, development",https://coursera.com/software-engineering/beginner
AI7621,Beginner AI Course,Coursera,Beginner,Intermediate Concepts in Beginner AI Course,Medium,"AI, deep learning, machine learning",https://coursera.com/ai/beginner
SO7622,Beginner Software Engineering Course,edX,Beginner,Introduction to Beginner Software Engineering Course,Easy,"software engineering, programming, coding, development",https://edx.com/software-engineering/beginner
SO7623,Intermediate Software Engineering Course,edX,Intermediate,Advanced Topics in Intermediate Software Engineering Course,Hard,"software engineering, programming, coding, development",https://edx.com/software-engineering/intermediate
DA7624,Expert Data Science Course,Coursera,Expert,Advanced Topics in Expert Data Science Course,Hard,"data science, big data, analysis, statistics",https://coursera.com/data-science/expert
DA7625,Beginner Data Science Course,Udemy,Beginner,Introduction to Beginner Data Science Course,Easy,"data science, big data, analysis, statistics",https://udemy.com/data-science/beginner
DA7626,Intermediate Data Science Course,Udemy,Intermediate,Intermediate Concepts in Intermediate Data Science Course,Medium,"data science, big data, analysis, statistics",https://udemy.com/data-science/intermediate
UI7627,Expert UI/UX Design Course,edX,Expert,Advanced Topics in Expert UI/UX Design Course,Hard,"UI, UX, design, user experience, user interface",https://edx.com/ui/ux-design/expert
UI7628,Intermediate UI/UX Design Course,Pluralsight,Intermediate,Introduction to Intermediate UI/UX Design Course,Easy,"UI, UX, design, user experience, user interface",https://pluralsight.com/ui/ux-design/intermediate
UI7629,Expert UI/UX Design Course,Coursera,Expert,Advanced Topics in Expert UI/UX Design Course,Hard,"UI, UX, design, user experience, user interface",https://coursera.com/ui/ux-design/expert
IO7630,Expert IoT Course,Pluralsight,Expert,Introduction to Expert IoT Course,Easy,"IoT, internet of things, smart devices",https://pluralsight.com/iot/expert
UI7631,Intermediate UI/UX Design Course,Coursera,Intermediate,Introduction to Intermediate UI/UX Design Course,Easy,"UI, UX, design, user experience, user interface",https://coursera.com/ui/ux-design/intermediate
CL7632,Expert Cloud Computing Course,Google Developers,Expert,Intermediate Concepts in Expert Cloud Computing Course,Medium,"cloud, AWS, Azure, GCP",https://googledevelopers.com/cloud-computing/expert
AI7633,Expert AI Course,edX,Expert,Advanced Topics in Expert AI Course,Hard,"AI, deep learning, machine learning",https://edx.com/ai/expert
SO7634,Expert Software Engineering Course,edX,Expert,Introduction to Expert Software Engineering Course,Easy,"software engineering, programming, coding, development",https://edx.com/software-engineering/expert
MA7635,Expert Machine Learning Course,Udemy,Expert,Advanced Topics in Expert Machine Learning Course,Hard,"machine learning, AI, artificial intelligence",https://udemy.com/machine-learning/expert
DA7636,Beginner Data Science Course,edX,Beginner,Introduction to Beginner Data Science Course,Easy,"data science, big data, analysis, statistics",https://edx.com/data-science/beginner
WE7637,Intermediate Web Development Course,Coursera,Intermediate,Intermediate Concepts in Intermediate Web Development Course,Medium,"web development, frontend, backend, full-stack",https://coursera.com/web-development/intermediate
DE7638,Beginner DevOps Course,Google Developers,Beginner,Introduction to Beginner DevOps Course,Easy,"devops, automation, CI/CD, infrastructure",https://googledevelopers.com/devops/beginner
IO7639,Expert IoT Course,LinkedIn Learning,Expert,Intermediate Concepts in Expert IoT Course,Medium,"IoT, internet of things, smart devices",https://linkedinlearning.com/iot/expert
DE7640,Expert DevOps Course,LinkedIn Learning,Expert,Intermediate Concepts in Expert DevOps Course,Medium,"devops, automation, CI/CD, infrastructure",https://linkedinlearning.com/devops/expert
SO7641,Beginner Software Engineering Course,Udemy,Beginner,Advanced Topics in Beginner Software Engineering Course,Hard,"software engineering, programming, coding, development",https://udemy.com/software-engineering/beginner
CY7642,Expert Cybersecurity Course,Udemy,Expert,Introduction to Expert Cybersecurity Course,Easy,"cybersecurity, information security, encryption",https://udemy.com/cybersecurity/expert
MA7643,Expert Machine Learning Course,Google Developers,Expert,Introduction to Expert Machine Learning Course,Easy,"machine learning, AI, artificial intelligence",https://googledevelopers.com/machine-learning/expert
DE7644,Expert DevOps Course,LinkedIn Learning,Expert,Introduction to Expert DevOps Course,Easy,"devops, automation, CI/CD, infrastructure",https://linkedinlearning.com/devops/expert
BL7645,Intermediate Blockchain Course,Pluralsight,Intermediate,Advanced Topics in Intermediate Blockchain Course,Hard,"blockchain, cryptocurrency, smart contracts",https://pluralsight.com/blockchain/intermediate
BL7646,Expert Blockchain Course,LinkedIn Learning,Expert,Advanced Topics in Expert Blockchain Course,Hard,"blockchain, cryptocurrency, smart contracts",https://linkedinlearning.com/blockchain/expert
DA7647,Beginner Data Science Course,Coursera,Beginner,Advanced Topics in Beginner Data Science Course,Hard,"data science, big data, analysis, statistics",https://coursera.com/data-science/beginner
CY7648,Beginner Cybersecurity Course,LinkedIn Learning,Beginner,Introduction to Beginner Cybersecurity Course,Easy,"cybersecurity, information security, encryption",https://linkedinlearning.com/cybersecurity/beginner
CL7649,Beginner Cloud Computing Course,Udemy,Beginner,Advanced Topics in Beginner Cloud Computing Course,Hard,"cloud, AWS, Azure, GCP",https://udemy.com/cloud-computing/beginner
WE7650,Expert Web Development Course,Coursera,Expert,Intermediate Concepts in Expert Web Development Course,Medium,"web development, frontend, backend, full-stack",https://coursera.com/web-development/expert
MA7651,Expert Machine Learning Course,LinkedIn Learning,Expert,Introduction to Expert Machine Learning Course,Easy,"machine learning, AI, artificial intelligence",https://linkedinlearning.com/machine-learning/expert
SO7652,Beginner Software Engineering Course,Google Developers,Beginner,Intermediate Concepts in Beginner Software Engineering Course,Medium,"software engineering, programming, coding, development",https://googledevelopers.com/software-engineering/beginner
CL7653,Expert Cloud Computing Course,Udemy,Expert,Introduction to Expert Cloud Computing Course,Easy,"cloud, AWS, Azure, GCP",https://udemy.com/cloud-computing/expert
IO7654,Expert IoT Course,Udemy,Expert,Advanced Topics in Expert IoT Course,Hard,"IoT, internet of things, smart devices",https://udemy.com/iot/expert
BL7655,Expert Blockchain Course,Coursera,Expert,Introduction to Expert Blockchain Course,Easy,"blockchain, cryptocurrency, smart contracts",https://coursera.com/blockchain/expert
DE7656,Expert DevOps Course,LinkedIn Learning,Expert,Advanced Topics in Expert DevOps Course,Hard,"devops, automation, CI/CD, infrastructure",https://linkedinlearning.com/devops/expert
UI7657,Intermediate UI/UX Design Course,Google Developers,Intermediate,Intermediate Concepts in Intermediate UI/UX Design Course,Medium,"UI, UX, design, user experience, user interface",https://googledevelopers.com/ui/ux-design/intermediate
CL7658,Intermediate Cloud Computing Course,edX,Intermediate,Introduction to Intermediate Cloud Computing Course,Easy,"cloud, AWS, Azure, GCP",https://edx.com/cloud-computing/intermediate
SO7659,Beginner Software Engineering Course,Coursera,Beginner,Intermediate Concepts in Beginner Software Engineering Course,Medium,"software engineering, programming, coding, development",https://coursera.com/software-engineering/beginner
UI7660,Beginner UI/UX Design Course,LinkedIn Learning,Beginner,Intermediate Concepts in Beginner UI/UX Design Course,Medium,"UI, UX, design, user experience, user interface",https://linkedinlearning.com/ui/ux-design/beginner
SO7661,Beginner Software Engineering Course,Udemy,Beginner,Intermediate Concepts in Beginner Software Engineering Course,Medium,"software engineering, programming, coding, development",https://udemy.com/software-engineering/beginner
CL7662,Beginner Cloud Computing Course,LinkedIn Learning,Beginner,Intermediate Concepts in Beginner Cloud Computing Course,Medium,"cloud, AWS, Azure, GCP",https://linkedinlearning.com/cloud-computing/beginner
BL7663,Expert Blockchain Course,edX,Expert,Intermediate Concepts in Expert Blockchain Course,Medium,"blockchain, cryptocurrency, smart contracts",https://edx.com/blockchain/expert
DA7664,Beginner Data Science Course,Pluralsight,Beginner,Advanced Topics in Beginner Data Science Course,Hard,"data science, big data, analysis, statistics",https://pluralsight.com/data-science/beginner
UI7665,Expert UI/UX Design Course,Google Developers,Expert,Advanced Topics in Expert UI/UX Design Course,Hard,"UI, UX, design, user experience, user interface",https://googledevelopers.com/ui/ux-design/expert
BL7666,Beginner Blockchain Course,Pluralsight,Beginner,Introduction to Beginner Blockchain Course,Easy,"blockchain, cryptocurrency, smart contracts",https://pluralsight.com/blockchain/beginner
SO7667,Intermediate Software Engineering Course,Udemy,Intermediate,Introduction to Intermediate Software Engineering Course,Easy,"software engineering, programming, coding, development",https://udemy.com/software-engineering/intermediate
WE7668,Beginner Web Development Course,Coursera,Beginner,Introduction to Beginner Web Development Course,Easy,"web development, frontend, backend, full-stack",https://coursera.com/web-development/beginner
DE7669,Expert DevOps Course,Google Developers,Expert,Introduction to Expert DevOps Course,Easy,"devops, automation, CI/CD, infrastructure",https://googledevelopers.com/devops/expert
MA7670,Intermediate Machine Learning Course,Coursera,Intermediate,Introduction to Intermediate Machine Learning Course,Easy,"machine learning, AI, artificial intelligence",https://coursera.com/machine-learning/intermediate
BL7671,Expert Blockchain Course,edX,Expert,Advanced Topics in Expert Blockchain Course,Hard,"blockchain, cryptocurrency, smart contracts",https://edx.com/blockchain/expert
SO7672,Beginner Software Engineering Course,edX,Beginner,Introduction to Beginner Software Engineering Course,Easy,"software engineering, programming, coding, development",https://edx.com/software-engineering/beginner
CL7673,Intermediate Cloud Computing Course,Pluralsight,Intermediate,Introduction to Intermediate Cloud Computing Course,Easy,"cloud, AWS, Azure, GCP",https://pluralsight.com/cloud-computing/intermediate
DA7674,Intermediate Data Science Course,Pluralsight,Intermediate,Advanced Topics in Intermediate Data Science Course,Hard,"data science, big data, analysis, statistics",https://pluralsight.com/data-science/intermediate
WE7675,Beginner Web Development Course,Pluralsight,Beginner,Advanced Topics in Beginner Web Development Course,Hard,"web development, frontend, backend, full-stack",https://pluralsight.com/web-development/beginner
DA7676,Beginner Data Science Course,Google Developers,Beginner,Intermediate Concepts in Beginner Data Science Course,Medium,"data science, big data, analysis, statistics",https://googledevelopers.com/data-science/beginner
UI7677,Beginner UI/UX Design Course,Google Developers,Beginner,Intermediate Concepts in Beginner UI/UX Design Course,Medium,"UI, UX, design, user experience, user interface",https://googledevelopers.com/ui/ux-design/beginner
UI7678,Expert UI/UX Design Course,Google Developers,Expert,Intermediate Concepts in Expert UI/UX Design Course,Medium,"UI, UX, design, user experience, user interface",https://googledevelopers.com/ui/ux-design/expert
